"primary_id","review_date","category","rating","label","text"
"A_00537","2026-05-03","Home_and_Kitchen_5",5,"OR","Rice is cooked perfectly.  The size is great for my big family of boys!"
"A_00538","2026-03-31","Home_and_Kitchen_5",5,"OR","My wife is studying South American Shamanism and she is very happy with this item."
"A_00539","2026-03-31","Home_and_Kitchen_5",5,"OR","Just what I was looking for and could not bet the price."
"A_00540","2026-03-29","Home_and_Kitchen_5",4,"OR","I don't love this material, it doesn't feel sturdy and like it won't hold up."
"A_00541","2026-05-06","Home_and_Kitchen_5",1,"OR","Did not come with the rubber grip. Cup way to hot to hold without it"
"A_00542","2026-04-15","Home_and_Kitchen_5",5,"OR","Using this from an year and no issues so far. very good and works wonders"
"A_00543","2026-04-14","Home_and_Kitchen_5",5,"OR","Great price. Works well at filtering the sediments in my water. I will buy again."
"A_00544","2026-02-12","Home_and_Kitchen_5",5,"OR","It was nice to be able to order just spoons for my set, great quality."
"A_00545","2026-01-29","Home_and_Kitchen_5",5,"OR","Great product.  Stores all my blankets, pillows and winter clothes in neat small spaces."
"A_00546","2026-03-29","Home_and_Kitchen_5",5,"OR","Nice table but major pain putting together ... why so much for a small table."
"A_00547","2026-01-29","Home_and_Kitchen_5",3,"OR","works like it's supposed to. No reason to hate, no reason to get all gushy."
"A_00548","2026-02-16","Home_and_Kitchen_5",5,"OR","Quality seems excellent. One of the few designs my wife and I can agree on!"
"A_00549","2026-01-26","Home_and_Kitchen_5",5,"OR","the beater blade works great... we use this all the time over the stock beater"
"A_00550","2026-03-20","Home_and_Kitchen_5",5,"OR","Quality is amazing. One of the rubber bands that go around the wheel was broken."
"A_00551","2026-01-12","Home_and_Kitchen_5",5,"OR","These are great! Easy to clean, easy to nest in drawer for storage. Great product."
"A_00552","2026-03-31","Home_and_Kitchen_5",5,"OR","Love this pitcher. We have been making tasty infused water all summer with fresh fruit."
"A_00553","2026-02-26","Home_and_Kitchen_5",5,"OR","My husband and I love this - gives us so much room in the cabinet!!"
"A_00554","2026-02-19","Home_and_Kitchen_5",5,"OR","These chairs are absolutely the cutest, well made and look awesome with my nautical theme!"
"A_00555","2026-03-21","Home_and_Kitchen_5",2,"OR","Dissatisfied regarding how cheaply made this is! Will be lucky if it lasts a year!"
"A_00556","2026-04-05","Home_and_Kitchen_5",5,"OR","Mmmm, best scent ever! Really fills the room and lasts a long time! Love it!"
"A_00557","2026-04-05","Home_and_Kitchen_5",5,"OR","Perfect fit.  Great for when you want to store in refrigerator.  Good seal."
"A_00558","2026-04-25","Home_and_Kitchen_5",5,"OR","Darn the light over powers the great look of the parrots, look better when off."
"A_00559","2026-03-10","Home_and_Kitchen_5",5,"OR","Thank GOODNESS for the zipper. All my other satin pillowcases slipped off my pillows CONSTANTLY."
"A_00560","2026-01-18","Home_and_Kitchen_5",5,"OR","These hold my quilting rulers very well!  Wish I would have found you sooner!!"
"A_00561","2026-01-19","Home_and_Kitchen_5",1,"OR","Cap breaks easily with no replacement to be purchased. Now my Thermos bottles are useless."
"A_00562","2026-03-10","Home_and_Kitchen_5",5,"OR","Great quality! Love the colors. So glad I ordered this. Happy in Gilbert Az :)"
"A_00563","2026-02-24","Home_and_Kitchen_5",5,"OR","Great item and would recommend to anyone.
Love Amazon Prime and the fast shipping on everything."
"A_00564","2026-03-23","Home_and_Kitchen_5",5,"OR","For my use this is just right, single live alone fixens for one."
"A_00565","2026-05-06","Home_and_Kitchen_5",5,"OR","This is a cute little letter rack!  I love it. Well put together too!"
"A_00566","2026-05-07","Home_and_Kitchen_5",1,"OR","The color on this was way more yellow than what I wanted. I returned it."
"A_00607","2026-03-03","Home_and_Kitchen_5",5,"OR","Was part of a gift for my Downton-Abbey loving friend - it was a huge hit!"
"A_00608","2026-03-29","Home_and_Kitchen_5",5,"OR","Exactly as pictures, holds a good bit of fruit up And comes with the ceiling mount."
"A_00609","2026-03-29","Home_and_Kitchen_5",5,"OR","Getting ready to move.  Perfect assortment of bags for clothes, winter stuff, blankets, pillows, etc."
"A_00610","2026-01-05","Home_and_Kitchen_5",5,"OR","I love it.  Looks great and very easy to install. I installed it myself ;)"
"A_00611","2026-04-11","Home_and_Kitchen_5",5,"OR","Absolutely beautiful.  This is the second order from this company.  Couldn't be more satisfied."
"A_00612","2026-02-23","Home_and_Kitchen_5",4,"OR","My son used this over Thanksgiving. It said it works very well and made carving easy."
"A_00613","2026-03-24","Home_and_Kitchen_5",5,"OR","Love this.  Accurate and very fast.  My cooking has been elevated a few notches."
"A_00614","2026-04-28","Home_and_Kitchen_5",5,"OR","It's bigger than I thought it would be. But it arrived quickly and did the job."
"A_00615","2026-04-14","Home_and_Kitchen_5",5,"OR","Perfect for the ""library!""  But started to rust where it hangs from the toilet tank."
"A_00616","2026-01-12","Home_and_Kitchen_5",5,"OR","Have not used it yet  - looking forward to having this handy while we travel!"
"A_00617","2026-05-03","Home_and_Kitchen_5",5,"OR","Great product! I use it to store my homemade coconut milk. Glass storage is the best."
"A_00618","2026-01-01","Home_and_Kitchen_5",4,"OR","Nice clock. Love that it is two sided. Keeps time well. Nice size. Looks nostalgic enough."
"A_00619","2026-02-04","Home_and_Kitchen_5",5,"OR","work great on induction stove or single induction element..look great...smallest pan works on my induction stove"
"A_00620","2026-02-27","Home_and_Kitchen_5",5,"OR","I love these boxes, which I actually use as a toy box for my small dog."
"A_00621","2026-04-22","Home_and_Kitchen_5",5,"OR","Makes great coffee.  I used course grounds and have very little grounds in the coffee."
"A_00622","2026-04-04","Home_and_Kitchen_5",5,"OR","This is a great little cleanup tool for small oops, the dog turned over the planter."
"A_00623","2026-03-24","Home_and_Kitchen_5",5,"OR","Bought these to use on the boat. Very excited to try with wine slushies this summer!!"
"A_00624","2026-01-13","Home_and_Kitchen_5",5,"OR","I love using this to hold my napkins especially outside, which keeps them from blowing away."
"A_00625","2026-02-19","Home_and_Kitchen_5",2,"OR","I did not care for the product.  It did not work for me at all."
"A_00626","2026-04-13","Home_and_Kitchen_5",1,"OR","The product arrived dried up and useless...perhaps laid on the shelf for years.  Returned it."
"A_00627","2026-01-28","Home_and_Kitchen_5",5,"OR","This is so easy to assemble. Delivered on time and it's perfect for me."
"A_00628","2026-04-12","Home_and_Kitchen_5",5,"OR","We have 2 dogs, these bags are great!  Fit and work like they are advertised."
"A_00629","2026-05-09","Home_and_Kitchen_5",5,"OR","nice looking, but it doesnt look like stainless.  It works great tho, quiet and efficient."
"A_00630","2026-04-04","Home_and_Kitchen_5",5,"OR","The roses are beautiful. I am using them as flower pot pens in a black vase."
"A_00631","2026-04-28","Home_and_Kitchen_5",1,"OR","although this is really nice stoneware, it is REALLY REALLY heavy
too heavy for my arthritic hands"
"A_00632","2026-04-25","Home_and_Kitchen_5",2,"OR","I returned this. It was much smaller than I expected and there was a bent pole."
"A_00633","2026-04-15","Home_and_Kitchen_5",5,"OR","cute and fabulous - exactly as pictured & described. Shipped fast and well packaged."
"A_00634","2026-03-07","Home_and_Kitchen_5",4,"OR","I love this product. I also recommend this:http://goo. gl/ejdEk5 for something you can reuse."
"A_00635","2026-03-18","Home_and_Kitchen_5",5,"OR","nice little drainer could have been wider for me but he product is well made and
useful"
"A_00636","2026-01-29","Home_and_Kitchen_5",4,"OR","Nice product but you will need glue for the top or else it won't stay on."
"A_00637","2026-04-15","Home_and_Kitchen_5",5,"OR","Such an easy way to make baked potatoes!  I love this and use it regularly."
"A_00638","2026-03-03","Home_and_Kitchen_5",2,"OR","Ordered 3 and one was broken. Very disappointed. Two stars though because the candle smells amazing."
"A_00639","2026-01-28","Home_and_Kitchen_5",5,"OR","Powerful. I use it everyday. It's very industrial so it should work for years to come."
"A_00640","2026-05-06","Home_and_Kitchen_5",5,"OR","Beautiful and sturdy shower rack.  Good quality, easy to install, and all the parts needed."
"A_00641","2026-01-29","Home_and_Kitchen_5",5,"OR","Fits the quarter sheet pan perfectly, and together they are great for the Breville Smart Oven."
"A_00642","2026-03-28","Home_and_Kitchen_5",4,"OR","Bought these for husband and he loves them. Less waist and just enough spray of cologne."
"A_00643","2026-02-13","Home_and_Kitchen_5",4,"OR","Works great for RV and outdoor use. A bit tough to wash due to their shape."
"A_00644","2026-02-02","Home_and_Kitchen_5",4,"OR","A real pain to assemble, but an attractive and functional organizing space once that was over."
"A_00645","2026-02-14","Home_and_Kitchen_5",5,"OR","We love our instant pot! Makes amazing rice!
Great pressure cooker without the stress of watching it!"
"A_00646","2026-01-07","Home_and_Kitchen_5",5,"OR","Bought two for my new double stainless steel sink. They look great and are totally functional."
"A_00685","2026-05-02","Home_and_Kitchen_5",5,"OR","TOTALLY CUTE! It's the perfect size for my morning coffee and evening tea."
"A_00686","2026-03-28","Home_and_Kitchen_5",3,"OR","Lately I've been using a towel again. Its easier to wash and dry then the rubber mat."
"A_00687","2026-04-20","Home_and_Kitchen_5",5,"OR","it drives our kitties nuts with the meows and it is great looking  on the wall."
"A_00688","2026-03-07","Home_and_Kitchen_5",1,"OR","Didn't mix the paint at all. maybe would have been good for a quart. but that's pointless."
"A_00689","2026-01-26","Home_and_Kitchen_5",5,"OR","Starting to have problems due to Carpel tunnels--this fixed the problem, good quality easy install, works great!"
"A_00690","2026-04-18","Home_and_Kitchen_5",5,"OR","Keeping it in my gunsafe to keep the moisture down. No running parts when inside your safe."
"A_00691","2026-02-24","Home_and_Kitchen_5",5,"OR","Great extra closet storage without the expensive shelving built-ins. Also good in coat closets for hats, scarves...."
"A_00692","2026-04-16","Home_and_Kitchen_5",5,"OR","Works great, quiet, reduces dust on surfaces, keeps my allergies in check. The computer hardly needs cleaning."
"A_00693","2026-04-28","Home_and_Kitchen_5",4,"OR","liked the original style I had for years but it finally died.  This one works fine."
"A_00694","2026-04-14","Home_and_Kitchen_5",5,"OR","This rug is perfect for my office. The colors are brought and vibrant, avenging other accessories perfectly."
"A_00695","2026-02-23","Home_and_Kitchen_5",1,"OR","Do not buy, not worth the money. Return time not long enough to test them thoroughly. Disgusted."
"A_00696","2026-04-11","Home_and_Kitchen_5",4,"OR","It does what its suppose to do. It doesnt really move from under my bed too often."
"A_00697","2026-05-06","Home_and_Kitchen_5",3,"OR","They are ok, don't hold the shape will. Don't mash them or your drink will slosh out."
"A_00698","2026-04-16","Home_and_Kitchen_5",5,"OR","Getting the name brand is always worth the extra dime.  Exactly as described, and fast shipping!"
"A_00699","2026-04-02","Home_and_Kitchen_5",4,"OR","Keeps my daughters chicken nuggets and ravioli warm for several hours. Good product for a sensible price"
"A_00700","2026-04-30","Home_and_Kitchen_5",5,"OR","I have several of these and love them.  They have a tight seal and hold plenty."
"A_00701","2026-02-27","Home_and_Kitchen_5",5,"OR","I love this pillow. I can make it as ""plump"" as I please. It's very cuddly too."
"A_00702","2026-03-10","Home_and_Kitchen_5",5,"OR","Oh sweet joy. This memory foam makes it nearly impossible for me to get out of bed."
"A_00703","2026-04-03","Home_and_Kitchen_5",5,"OR","No way you can beat the price of this and it works great once you season it!"
"A_00704","2026-04-17","Home_and_Kitchen_5",5,"OR","What a cute little alarm clock.  Doesn't take up much room and definitely does the job!"
"A_00705","2026-03-16","Home_and_Kitchen_5",5,"OR","if you like pinot noir this is the best thing to drink it from we love them"
"A_00706","2026-04-09","Home_and_Kitchen_5",5,"OR","This was a Christmas present for my son and his wife.  So far only greaat comments."
"A_00707","2026-04-16","Home_and_Kitchen_5",5,"OR","I love these!!! I use them all the time. They are prefect for my needs."
"A_00708","2026-05-06","Home_and_Kitchen_5",1,"OR","Broke before I could use it! Leg broke during assembly. Cheap materials not fit for intended use."
"A_00709","2026-02-14","Home_and_Kitchen_5",5,"OR","This cover fit perfectly and is beautiful in my room.  It feels thick and good quality."
"A_00710","2026-02-26","Home_and_Kitchen_5",3,"OR","Some how I changed the filter with this but indication for carbon on machine never go away"
"A_00711","2026-01-06","Home_and_Kitchen_5",5,"OR","I purchased new cookware and needed protection; the really work great. Also good for separating glass bowls."
"A_00712","2026-03-15","Home_and_Kitchen_5",3,"OR","These are quite small. I recommend a ruler to see how small they will be before purchase."
"A_00713","2026-03-31","Home_and_Kitchen_5",5,"OR","Another good stand.  I use it with whatever wax pottery vessel I display in the kitchen."
"A_00714","2026-04-12","Home_and_Kitchen_5",5,"OR","Couldn't be happier. Great quality. Super nice padding. Stays on nice and snug. And it's pretty :)"
"A_00715","2026-03-20","Home_and_Kitchen_5",5,"OR","Works great and my 12 yr old daughter can carry it up the steps not problem; )"
"A_00716","2026-01-03","Home_and_Kitchen_5",5,"OR","Just got these today and love them already! Strong and solid with weight and perfect grip! Cheers!!"
"A_00717","2026-02-03","Home_and_Kitchen_5",4,"OR","These are great, however 3 of the 13 bags (3 diff sizes) ripped in the first use."
"A_00718","2026-03-20","Home_and_Kitchen_5",5,"OR","No more sticky mess on the counter.  Nice spoon rest with rubber feet to prevent scratching."
"A_00719","2026-05-02","Home_and_Kitchen_5",5,"OR","Excellent grinder for me.  I like good coffee, but I am not an expert on coffee."
"A_00720","2026-02-03","Home_and_Kitchen_5",4,"OR","Easy to use. Sweet potatoes are a little difficult but everything else is a breeze with this"
"A_00721","2026-01-13","Home_and_Kitchen_5",5,"OR","arrived on time, great product, looks nice and clean on the counter and works well, feels sturdy"
"A_00722","2026-04-08","Home_and_Kitchen_5",5,"OR","This stuff just works!  I use it for cleaning my kegs, coffee mugs, thermos, tile, etc."
